# Population 11CO	E69,E70,E82,E84,E92,E94,F10,F19,F20,F21,F22,F9
# Population 12AZ	E59,E60,E65,E67,E68,E77,E78,F15,F16,F17,F18,F23,F24,F4,F5
# Population 15TX	E29,E30,F85,F86,F87,F88,G01_rep,G2,G43,G44,G45,G46,G85,G86,G87,G88
# Population 16TX	F54,F65,F66,G13,G14,G15,G16,G3,G4,G57,G58,G59,G60,G73,G74,G76,G77,G78
# Population 18TX	G53,G54,G55,G56,G65,G66,G67,G68,G71,G72,G94,H41,H42,H63,H64,H65_rep,H66_rep
# Population 19TX	H1,H2,H3,H33,H34,H35,H36,H47,H48,H49,H50,H55,H56,H57,H58
# Population 1WY	E1,E13,E15_rep,E25,E26,E27,E28,E3,E35,E36,E37,E38,E4,E47,E48,E49,E50
# Population 20NM	G23,G24,G25,G26,G35,G36,G37,G38,G49,G50,G52,G61,G62,G63,G64,G69,G70
# Population 21NM	G31,G32,G33,G34,G39,G40,G41,G41_rep,G42,G83,G84,H25,H26,H27,H28
# Population 26NM	F83,F84,F93,F94,F95,F96,G10,G11,G12,G9,H12,H21,H22,H23,H24,H70,H71,H72
# Population 27NM	F75,F76,F77,F78,G19,G20,G21,G22,G27,G28,G29,G30,G79,G80,G81,G82,H17,H18,H19,H20
# Population 28NM	F89,F90,F91_2019,F92,G17_rep,G18_rep,G5_rep,G6,G7_rep,G8_rep,H10,H11_rep,H67,H68,H69_rep,H8_rep,H9
# Population 2CO	G89,G90,G92,H13,H14,H15,H16,H29,H30,H31,H32,H4,H43,H44,H45,H46,H5,H6,H7
# Population 31NV	E95,F1,F11,F12,F13,F14,F2
# Population 32UT	E10,E11,E12,E21,E22,E23,E24_rep,E31,E32,E33,E34,E43,E44,E45,E46,E55,E56,E57,E58,E9
# Population 33NV	E61,E62,E63,E64,E75,E76,E85,E86,E87
# Population 34UT	E17,E18,E19,E20,E39,E40,E41,E42,E5,E51,E52,E53,E54,E7,E8,E90
# Population 37CR	D46,D47,D48,D70_rep,D71_rep,D72
# Population 38CR	D1,D2,D3,D4,D49,D50,D51,D52,D73,D75,D76
# Population 39CR	D5,D53,D54,D55,D56,D6,D7,D77,D78,D79,D8,D80
# Population 41CR	D12,D13,D15_rep,D16,D41,D42,D43,D44,D57,D58,D59,D60,D81,D82,D83,D84
# Population 43GR	D17,D18,D19,D20,D33,D34,D35,D61,D62,D63,D64,D85,D86,D87,D88
# Population 44GR	D21,D22,D23,D24_rep,D27,D37,D38,D39,D40,D65_rep,D89,D90,D91,D92,D93,D94
# Population 46CH	I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24
# Population 47TX	N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N24,N25,N26,N27,N28,N3,N4,N5,N6,N7,N8,N9
# Population 49TX	L1,L10,L11,L12,L13,L14,L15,L16,L17,L18_rep,L19,L2,L20,L21,L22,L23,L24,L26,L27,L28,L3,L4,L5,L6,L7,L8,L9_rep
# Population 4CO	H37,H38,H39,H40,H51,H52,H53,H54,H59,H60,H62
# Population 50TX	K1,K2,K3,K32,K33,K34,K4,K5
# Population 51TX	J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27
# Population 52TX	S1,S11_rep,S12,S13,S15,S16,S17,S18,S19,S2,S20,S21,S22,S23,S24,S3,S4,S6,S7,S8,S9
# Population 5CO	F25,F26,F27,F28,F37,F38,F39,F49,F50,F51,F52,F59,F60,F61,F62,F71,F72,F73,F74
# Population 6KS	F29,F30,F41,F42,F43,F44,F63,F64,G47_rep,G48_rep
# Population 8OK	F33,F34,F35,F36,F45,F46,F47,F48,F55,F56,F57,F58,F67,F68,F69,F70,F79,F80,F81,F82
# Population CARINA_LAB	Q1,Q11,Q12,Q13,Q14,Q15,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9
# Population SUB_LAB	R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R2,R20,R3,R5,R6,R7,R9
# Group defaultgrp	11CO,12AZ,15TX,16TX,18TX,19TX,1WY,20NM,21NM,26NM,27NM,28NM,2CO,31NV,32UT,33NV,34UT,37CR,38CR,39CR,41CR,43GR,44GR,46CH,47TX,49TX,4CO,50TX,51TX,52TX,5CO,6KS,8OK,CARINA_LAB,SUB_LAB
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
45039	680	21375	0.07608	0.00000	0.00000	0.00367	0.00000	0.00000	0.00380	0.00000	0.00000
45040	680	21378	0.91651	0.00000	0.00000	0.43064	0.00000	0.00000	0.43240	0.00000	0.00000
45304	686	60257	-0.01251	0.00000	0.00000	-0.00011	0.00000	0.00000	0.39827	0.00000	0.00000
45326	686	87145	0.91944	0.00000	0.00000	0.49545	0.00000	0.00000	0.41104	0.00000	0.00000
45459	688	93792	0.03376	0.00000	0.00000	0.00174	0.00000	0.00000	0.07737	0.00000	0.00000
45460	688	93795	0.03204	0.00000	0.00000	0.00006	0.00000	0.00000	0.00224	0.00000	0.00000
45708	695	3607	0.92860	0.00000	0.00000	0.17383	0.00000	0.00000	0.52712	0.00000	0.00000
45563	691	53946	0.95516	0.00000	0.00000	0.37147	0.00000	0.00000	0.59237	0.00000	0.00000
45930	700	72521	-0.00380	0.00000	0.00000	-0.00001	0.00000	0.00000	-nan	0.00000	0.00000
45987	701	78588	0.02574	0.00000	0.00000	0.00082	0.00000	0.00000	0.00271	0.00000	0.00000
46184	706	28185	0.94253	0.00000	0.00000	0.43801	0.00000	0.00000	0.44309	0.00000	0.00000
46185	706	28188	0.24540	0.00000	0.00000	0.01739	0.00000	0.00000	0.01918	0.00000	0.00000
46204	706	55023	0.07700	0.00000	0.00000	0.00034	0.00000	0.00000	0.08712	0.00000	0.00000
46557	714	72769	0.00189	0.00000	0.00000	0.00003	0.00000	0.00000	0.15812	0.00000	0.00000
46558	714	72772	-0.01247	0.00000	0.00000	-0.00011	0.00000	0.00000	0.12138	0.00000	0.00000
46625	715	49763	0.72825	0.00000	0.00000	0.41150	0.00000	0.00000	0.41584	0.00000	0.00000
46626	715	49766	0.68904	0.00000	0.00000	0.16904	0.00000	0.00000	0.17154	0.00000	0.00000
46760	718	79214	-0.00626	0.00000	0.00000	-0.00004	0.00000	0.00000	0.31226	0.00000	0.00000
46761	718	79217	0.16636	0.00000	0.00000	0.00488	0.00000	0.00000	0.18206	0.00000	0.00000
46768	718	86897	0.30911	0.00000	0.00000	0.00206	0.00000	0.00000	0.38379	0.00000	0.00000
46853	721	2422	0.68318	0.00000	0.00000	0.05585	0.00000	0.00000	0.29050	0.00000	0.00000
46854	721	2425	0.14056	0.00000	0.00000	0.01452	0.00000	0.00000	0.02252	0.00000	0.00000
46910	721	81233	-0.01128	0.00000	0.00000	-0.00003	0.00000	0.00000	0.21860	0.00000	0.00000
46919	722	9939	0.86246	0.00000	0.00000	0.45646	0.00000	0.00000	0.46261	0.00000	0.00000
47192	727	38036	0.91574	0.00000	0.00000	0.28242	0.00000	0.00000	0.28327	0.00000	0.00000
47193	727	38039	0.00118	0.00000	0.00000	0.00000	0.00000	0.00000	0.00059	0.00000	0.00000
47719	739	81254	-0.00674	0.00000	0.00000	-0.00002	0.00000	0.00000	0.37357	0.00000	0.00000
47720	739	81257	0.00882	0.00000	0.00000	0.00003	0.00000	0.00000	0.38447	0.00000	0.00000
47880	745	37746	0.91172	0.00000	0.00000	0.49545	0.00000	0.00000	0.57506	0.00000	0.00000
47882	745	37749	0.02247	0.00000	0.00000	0.00006	0.00000	0.00000	0.27201	0.00000	0.00000
47883	745	37965	0.04279	0.00000	0.00000	0.00086	0.00000	0.00000	0.27908	0.00000	0.00000
47959	746	59187	-0.00513	0.00000	0.00000	-0.00002	0.00000	0.00000	0.00093	0.00000	0.00000
47960	746	59190	0.81303	0.00000	0.00000	0.24357	0.00000	0.00000	0.24767	0.00000	0.00000
48228	752	39461	0.93327	0.00000	0.00000	0.48504	0.00000	0.00000	-nan	0.00000	0.00000
48530	759	50806	0.92684	0.00000	0.00000	0.28575	0.00000	0.00000	0.32483	0.00000	0.00000
48531	759	50809	0.00351	0.00000	0.00000	0.00001	0.00000	0.00000	0.28053	0.00000	0.00000
48714	763	74930	0.93850	0.00000	0.00000	0.43755	0.00000	0.00000	0.44309	0.00000	0.00000
48716	763	74933	0.01089	0.00000	0.00000	0.00025	0.00000	0.00000	0.03766	0.00000	0.00000
48881	766	82333	0.39275	0.00000	0.00000	0.17749	0.00000	0.00000	0.39866	0.00000	0.00000
48883	766	82336	-0.00531	0.00000	0.00000	-0.00004	0.00000	0.00000	0.27535	0.00000	0.00000
49308	776	40281	0.03551	0.00000	0.00000	0.00066	0.00000	0.00000	0.12012	0.00000	0.00000
49309	776	40284	0.94112	0.00000	0.00000	0.44591	0.00000	0.00000	0.45510	0.00000	0.00000
49442	779	14675	0.82520	0.00000	0.00000	0.46058	0.00000	0.00000	0.59026	0.00000	0.00000
49443	779	14678	0.69869	0.00000	0.00000	0.18694	0.00000	0.00000	0.40954	0.00000	0.00000
49472	779	66507	0.05514	0.00000	0.00000	0.00366	0.00000	0.00000	0.00585	0.00000	0.00000
49473	779	66510	0.00314	0.00000	0.00000	0.00001	0.00000	0.00000	0.01701	0.00000	0.00000
49487	780	1686	0.76063	0.00000	0.00000	0.26733	0.00000	0.00000	0.55077	0.00000	0.00000
49508	780	74842	0.91673	0.00000	0.00000	0.39140	0.00000	0.00000	0.61550	0.00000	0.00000
49753	786	17026	-0.01834	0.00000	0.00000	-0.00004	0.00000	0.00000	0.09674	0.00000	0.00000
49754	786	17029	0.93588	0.00000	0.00000	0.45532	0.00000	0.00000	0.51515	0.00000	0.00000
49965	791	7086	0.88591	0.00000	0.00000	0.28468	0.00000	0.00000	0.32448	0.00000	0.00000
49966	791	7089	0.90440	0.00000	0.00000	0.49014	0.00000	0.00000	0.41401	0.00000	0.00000
50315	800	87137	0.91708	0.00000	0.00000	0.42571	0.00000	0.00000	0.43037	0.00000	0.00000
50316	800	87140	0.90325	0.00000	0.00000	0.48906	0.00000	0.00000	0.48434	0.00000	0.00000
50324	801	10762	0.92434	0.00000	0.00000	0.15472	0.00000	0.00000	0.24140	0.00000	0.00000
50325	801	10765	0.07156	0.00000	0.00000	0.00370	0.00000	0.00000	0.18312	0.00000	0.00000
50348	801	42003	0.17002	0.00000	0.00000	0.00702	0.00000	0.00000	0.13983	0.00000	0.00000
50647	809	52899	0.88524	0.00000	0.00000	0.47703	0.00000	0.00000	0.54920	0.00000	0.00000
50688	810	32201	0.93870	0.00000	0.00000	0.44242	0.00000	0.00000	0.45699	0.00000	0.00000
50689	810	32204	0.91189	0.00000	0.00000	0.47683	0.00000	0.00000	0.54867	0.00000	0.00000
50764	812	11361	0.90465	0.00000	0.00000	0.28857	0.00000	0.00000	0.32919	0.00000	0.00000
50765	812	11364	0.92889	0.00000	0.00000	0.42863	0.00000	0.00000	0.41807	0.00000	0.00000
50850	814	34698	0.03185	0.00000	0.00000	0.00057	0.00000	0.00000	0.01543	0.00000	0.00000
50883	815	6931	0.08905	0.00000	0.00000	0.00569	0.00000	0.00000	0.32939	0.00000	0.00000
50884	815	6934	0.93043	0.00000	0.00000	0.41734	0.00000	0.00000	0.38866	0.00000	0.00000
50923	816	18615	0.48193	0.00000	0.00000	0.30568	0.00000	0.00000	0.43866	0.00000	0.00000
50995	817	73384	0.95064	0.00000	0.00000	0.25685	0.00000	0.00000	0.30120	0.00000	0.00000
51082	819	50171	0.97822	0.00000	0.00000	0.46131	0.00000	0.00000	-nan	0.00000	0.00000
51083	819	50174	0.97913	0.00000	0.00000	0.46289	0.00000	0.00000	-nan	0.00000	0.00000
51247	822	39302	0.12791	0.00000	0.00000	0.00713	0.00000	0.00000	0.04876	0.00000	0.00000
51248	822	39305	0.90071	0.00000	0.00000	0.48832	0.00000	0.00000	0.47211	0.00000	0.00000
51296	823	65287	0.28338	0.00000	0.00000	0.06184	0.00000	0.00000	0.06787	0.00000	0.00000
51297	823	65290	0.01167	0.00000	0.00000	0.00004	0.00000	0.00000	0.00020	0.00000	0.00000
51708	834	27778	0.93392	0.00000	0.00000	0.43334	0.00000	0.00000	0.43925	0.00000	0.00000
51709	834	27781	0.88406	0.00000	0.00000	0.43389	0.00000	0.00000	0.40905	0.00000	0.00000
51766	835	51625	0.07118	0.00000	0.00000	0.00191	0.00000	0.00000	0.28997	0.00000	0.00000
51767	835	51628	0.92916	0.00000	0.00000	0.47127	0.00000	0.00000	0.50196	0.00000	0.00000
52025	843	22125	-0.02807	0.00000	0.00000	-0.00009	0.00000	0.00000	0.38984	0.00000	0.00000
52436	852	86555	0.94176	0.00000	0.00000	0.28578	0.00000	0.00000	0.32346	0.00000	0.00000
52437	852	86558	0.94261	0.00000	0.00000	0.27490	0.00000	0.00000	0.25988	0.00000	0.00000
52545	855	57654	0.87876	0.00000	0.00000	0.08201	0.00000	0.00000	0.39096	0.00000	0.00000
52547	855	57657	0.87527	0.00000	0.00000	0.04449	0.00000	0.00000	0.27826	0.00000	0.00000
52844	864	15417	0.81986	0.00000	0.00000	0.22449	0.00000	0.00000	0.42589	0.00000	0.00000
52846	864	15420	0.25960	0.00000	0.00000	0.07177	0.00000	0.00000	0.34184	0.00000	0.00000
53189	871	14924	1.00000	0.00000	0.00000	0.01177	0.00000	0.00000	0.25876	0.00000	0.00000
53190	871	14927	1.00000	0.00000	0.00000	0.01115	0.00000	0.00000	0.26500	0.00000	0.00000
53273	872	67401	0.91127	0.00000	0.00000	0.46294	0.00000	0.00000	0.46759	0.00000	0.00000
53274	872	67404	0.52964	0.00000	0.00000	0.06584	0.00000	0.00000	0.09935	0.00000	0.00000
53352	875	13099	0.00657	0.00000	0.00000	0.00020	0.00000	0.00000	0.31875	0.00000	0.00000
53353	875	13102	0.97129	0.00000	0.00000	0.28846	0.00000	0.00000	0.32892	0.00000	0.00000
53975	892	84474	0.05134	0.00000	0.00000	0.00073	0.00000	0.00000	-nan	0.00000	0.00000
54292	900	35846	0.92400	0.00000	0.00000	0.48487	0.00000	0.00000	0.51925	0.00000	0.00000
54486	905	18372	0.98568	0.00000	0.00000	0.48933	0.00000	0.00000	-nan	0.00000	0.00000
54532	906	46256	1.00000	0.00000	0.00000	0.02900	0.00000	0.00000	0.46641	0.00000	0.00000
54533	906	46259	0.07195	0.00000	0.00000	0.01820	0.00000	0.00000	0.45222	0.00000	0.00000
54650	909	31111	0.00231	0.00000	0.00000	0.00001	0.00000	0.00000	0.27845	0.00000	0.00000
54652	909	31114	0.88432	0.00000	0.00000	0.25700	0.00000	0.00000	0.47178	0.00000	0.00000
54720	911	84328	0.20576	0.00000	0.00000	0.00778	0.00000	0.00000	0.33906	0.00000	0.00000
54869	915	60946	0.51845	0.00000	0.00000	0.12322	0.00000	0.00000	0.34257	0.00000	0.00000
54870	915	60949	0.03219	0.00000	0.00000	0.00042	0.00000	0.00000	0.00783	0.00000	0.00000
55021	919	66926	0.95413	0.00000	0.00000	0.28133	0.00000	0.00000	0.32204	0.00000	0.00000
55022	919	66929	0.74068	0.00000	0.00000	0.16921	0.00000	0.00000	0.18364	0.00000	0.00000
55144	923	24237	0.86568	0.00000	0.00000	0.46573	0.00000	0.00000	0.56673	0.00000	0.00000
55145	923	24240	-0.01523	0.00000	0.00000	-0.00003	0.00000	0.00000	0.27188	0.00000	0.00000
55663	938	45149	0.04325	0.00000	0.00000	0.00780	0.00000	0.00000	0.46742	0.00000	0.00000
55934	946	44991	-0.00611	0.00000	0.00000	-0.00002	0.00000	0.00000	0.12649	0.00000	0.00000
55935	946	44994	0.89166	0.00000	0.00000	0.48411	0.00000	0.00000	0.49294	0.00000	0.00000
55729	940	80967	0.93433	0.00000	0.00000	0.24687	0.00000	0.00000	-nan	0.00000	0.00000
56151	952	74003	0.92256	0.00000	0.00000	0.48091	0.00000	0.00000	0.59172	0.00000	0.00000
56152	952	74006	0.02377	0.00000	0.00000	0.00058	0.00000	0.00000	0.25559	0.00000	0.00000
56159	953	1262	0.42497	0.00000	0.00000	0.03982	0.00000	0.00000	0.29585	0.00000	0.00000
56183	953	29138	0.93189	0.00000	0.00000	0.48574	0.00000	0.00000	0.60696	0.00000	0.00000
56184	953	29141	0.04334	0.00000	0.00000	0.00092	0.00000	0.00000	0.25792	0.00000	0.00000
56357	958	19521	0.93009	0.00000	0.00000	0.45890	0.00000	0.00000	0.49030	0.00000	0.00000
56358	958	19524	0.11645	0.00000	0.00000	0.01042	0.00000	0.00000	0.07129	0.00000	0.00000
56396	959	24606	0.93435	0.00000	0.00000	0.40901	0.00000	0.00000	-nan	0.00000	0.00000
56397	959	24609	0.08562	0.00000	0.00000	0.00081	0.00000	0.00000	0.00452	0.00000	0.00000
56416	959	70466	0.09824	0.00000	0.00000	0.00466	0.00000	0.00000	0.16303	0.00000	0.00000
56417	959	70469	0.92697	0.00000	0.00000	0.46827	0.00000	0.00000	0.54476	0.00000	0.00000
56499	961	50088	0.96215	0.00000	0.00000	0.26783	0.00000	0.00000	0.30821	0.00000	0.00000
56699	965	74918	0.85471	0.00000	0.00000	0.20540	0.00000	0.00000	0.36949	0.00000	0.00000
56700	965	74921	0.43366	0.00000	0.00000	0.02090	0.00000	0.00000	0.09830	0.00000	0.00000
56889	970	33697	0.94204	0.00000	0.00000	0.45511	0.00000	0.00000	0.47819	0.00000	0.00000
56890	970	33700	0.22369	0.00000	0.00000	0.00326	0.00000	0.00000	0.25188	0.00000	0.00000
57099	976	50644	0.03990	0.00000	0.00000	0.00099	0.00000	0.00000	0.28763	0.00000	0.00000
57168	978	52304	0.05545	0.00000	0.00000	0.00040	0.00000	0.00000	-nan	0.00000	0.00000
57169	978	52307	0.05039	0.00000	0.00000	0.00233	0.00000	0.00000	0.28582	0.00000	0.00000
57231	980	10530	-0.00741	0.00000	0.00000	-0.00003	0.00000	0.00000	-nan	0.00000	0.00000
57474	986	79873	0.92937	0.00000	0.00000	0.40867	0.00000	0.00000	0.41785	0.00000	0.00000
57475	986	79876	0.91155	0.00000	0.00000	0.46974	0.00000	0.00000	0.49779	0.00000	0.00000
57488	987	15642	0.90852	0.00000	0.00000	0.48002	0.00000	0.00000	0.50735	0.00000	0.00000
57489	987	15645	0.59469	0.00000	0.00000	0.07916	0.00000	0.00000	0.18824	0.00000	0.00000
57506	987	61956	0.00378	0.00000	0.00000	0.00001	0.00000	0.00000	0.00151	0.00000	0.00000
57965	1001	29410	0.05941	0.00000	0.00000	0.00173	0.00000	0.00000	-nan	0.00000	0.00000
58086	1005	5237	0.91132	0.00000	0.00000	0.45875	0.00000	0.00000	0.43545	0.00000	0.00000
58087	1005	5240	0.95107	0.00000	0.00000	0.22137	0.00000	0.00000	0.28676	0.00000	0.00000
58096	1005	12874	0.93125	0.00000	0.00000	0.47987	0.00000	0.00000	0.59839	0.00000	0.00000
58097	1005	12877	0.09504	0.00000	0.00000	0.00311	0.00000	0.00000	0.24829	0.00000	0.00000
58108	1005	34636	0.21119	0.00000	0.00000	0.03290	0.00000	0.00000	0.05241	0.00000	0.00000
58109	1005	34639	0.15130	0.00000	0.00000	0.00585	0.00000	0.00000	0.01367	0.00000	0.00000
58746	1024	27227	0.06428	0.00000	0.00000	0.00602	0.00000	0.00000	0.27611	0.00000	0.00000
58747	1024	27230	0.67003	0.00000	0.00000	0.17275	0.00000	0.00000	0.39484	0.00000	0.00000
58917	1028	17983	0.84612	0.00000	0.00000	0.36880	0.00000	0.00000	0.37069	0.00000	0.00000
58918	1028	17986	0.87219	0.00000	0.00000	0.47428	0.00000	0.00000	0.49251	0.00000	0.00000
59017	1030	68008	0.96008	0.00000	0.00000	0.46930	0.00000	0.00000	-nan	0.00000	0.00000
59088	1032	75983	0.89600	0.00000	0.00000	0.19707	0.00000	0.00000	0.31481	0.00000	0.00000
59089	1032	75986	0.87563	0.00000	0.00000	0.46834	0.00000	0.00000	0.46996	0.00000	0.00000
59587	1049	77587	-0.03877	0.00000	0.00000	-0.00013	0.00000	0.00000	0.16844	0.00000	0.00000
59679	1052	68387	0.91111	0.00000	0.00000	0.44647	0.00000	0.00000	0.35581	0.00000	0.00000
59680	1052	68390	0.02943	0.00000	0.00000	0.00120	0.00000	0.00000	0.12424	0.00000	0.00000
59980	1063	2232	0.91787	0.00000	0.00000	0.43951	0.00000	0.00000	0.44622	0.00000	0.00000
60139	1066	58851	0.24451	0.00000	0.00000	0.00151	0.00000	0.00000	0.43230	0.00000	0.00000
60407	1074	31319	0.62044	0.00000	0.00000	0.06829	0.00000	0.00000	0.20612	0.00000	0.00000
60408	1074	31322	0.22896	0.00000	0.00000	0.01063	0.00000	0.00000	0.46278	0.00000	0.00000
60853	1088	35716	0.05010	0.00000	0.00000	0.00126	0.00000	0.00000	0.22750	0.00000	0.00000
61114	1097	37085	-0.03048	0.00000	0.00000	-0.00010	0.00000	0.00000	0.44913	0.00000	0.00000
61137	1098	19316	0.22603	0.00000	0.00000	0.00182	0.00000	0.00000	0.02845	0.00000	0.00000
61138	1098	19319	0.46009	0.00000	0.00000	0.20033	0.00000	0.00000	0.30616	0.00000	0.00000
61156	1098	30628	0.92122	0.00000	0.00000	0.47541	0.00000	0.00000	0.60396	0.00000	0.00000
61157	1098	30631	0.93302	0.00000	0.00000	0.46497	0.00000	0.00000	0.55329	0.00000	0.00000
61344	1103	55145	0.53699	0.00000	0.00000	0.14565	0.00000	0.00000	0.18062	0.00000	0.00000
61345	1103	55148	0.81522	0.00000	0.00000	0.28569	0.00000	0.00000	0.34670	0.00000	0.00000
61669	1113	1121	0.93871	0.00000	0.00000	0.48893	0.00000	0.00000	0.50728	0.00000	0.00000
61670	1113	1124	0.35498	0.00000	0.00000	0.09075	0.00000	0.00000	0.14176	0.00000	0.00000
61714	1114	22825	0.88272	0.00000	0.00000	0.47686	0.00000	0.00000	0.59003	0.00000	0.00000
61715	1114	22828	0.30443	0.00000	0.00000	0.06494	0.00000	0.00000	0.33515	0.00000	0.00000
61754	1115	43382	0.72355	0.00000	0.00000	0.43405	0.00000	0.00000	0.55320	0.00000	0.00000
61755	1115	43385	0.01170	0.00000	0.00000	0.00011	0.00000	0.00000	0.27061	0.00000	0.00000
61894	1120	31360	0.91745	0.00000	0.00000	0.37749	0.00000	0.00000	0.44790	0.00000	0.00000
61895	1120	31363	0.61759	0.00000	0.00000	0.24556	0.00000	0.00000	0.35133	0.00000	0.00000
62288	1133	8135	0.05530	0.00000	0.00000	0.00267	0.00000	0.00000	0.01935	0.00000	0.00000
62340	1134	16811	0.95749	0.00000	0.00000	0.26663	0.00000	0.00000	0.30545	0.00000	0.00000
62835	1149	65808	1.00000	0.00000	0.00000	0.46662	0.00000	0.00000	0.61585	0.00000	0.00000
62836	1149	65811	0.86182	0.00000	0.00000	0.42547	0.00000	0.00000	0.46518	0.00000	0.00000
63502	1174	15226	-0.00398	0.00000	0.00000	-0.00001	0.00000	0.00000	0.00630	0.00000	0.00000
63503	1174	15229	-0.01307	0.00000	0.00000	-0.00002	0.00000	0.00000	0.00392	0.00000	0.00000
63640	1178	20487	0.61263	0.00000	0.00000	0.10597	0.00000	0.00000	0.42563	0.00000	0.00000
63641	1178	20490	-0.02254	0.00000	0.00000	-0.00008	0.00000	0.00000	-nan	0.00000	0.00000
63709	1180	14188	0.02350	0.00000	0.00000	0.00156	0.00000	0.00000	0.18145	0.00000	0.00000
63710	1180	14191	0.96037	0.00000	0.00000	0.30592	0.00000	0.00000	0.35478	0.00000	0.00000
64268	1195	11117	0.01333	0.00000	0.00000	0.00005	0.00000	0.00000	0.07416	0.00000	0.00000
64269	1195	11120	0.19093	0.00000	0.00000	0.02847	0.00000	0.00000	0.04439	0.00000	0.00000
64429	1200	28680	0.03533	0.00000	0.00000	0.00074	0.00000	0.00000	0.02807	0.00000	0.00000
64430	1200	28683	-0.00928	0.00000	0.00000	-0.00002	0.00000	0.00000	0.07081	0.00000	0.00000
64663	1209	39695	0.35723	0.00000	0.00000	0.01188	0.00000	0.00000	0.14601	0.00000	0.00000
64699	1210	59455	0.81567	0.00000	0.00000	0.36288	0.00000	0.00000	0.57336	0.00000	0.00000
65012	1220	52919	0.95225	0.00000	0.00000	0.25098	0.00000	0.00000	0.31177	0.00000	0.00000
65013	1220	52922	0.93159	0.00000	0.00000	0.44445	0.00000	0.00000	0.45073	0.00000	0.00000
65035	1221	21642	0.91461	0.00000	0.00000	0.41274	0.00000	0.00000	0.41017	0.00000	0.00000
65036	1221	21645	0.07495	0.00000	0.00000	0.00154	0.00000	0.00000	0.00163	0.00000	0.00000
65149	1223	69052	0.55224	0.00000	0.00000	0.07719	0.00000	0.00000	0.38807	0.00000	0.00000
65180	1225	8691	0.04800	0.00000	0.00000	0.00184	0.00000	0.00000	0.36889	0.00000	0.00000
65233	1226	23196	0.72476	0.00000	0.00000	0.14598	0.00000	0.00000	0.15831	0.00000	0.00000
65234	1226	23199	0.10725	0.00000	0.00000	0.00896	0.00000	0.00000	0.18222	0.00000	0.00000
65270	1227	35973	-0.02922	0.00000	0.00000	-0.01773	0.00000	0.00000	0.04342	0.00000	0.00000
65271	1227	35976	0.93708	0.00000	0.00000	0.44314	0.00000	0.00000	0.45004	0.00000	0.00000
65440	1232	32062	0.94966	0.00000	0.00000	0.46472	0.00000	0.00000	-nan	0.00000	0.00000
65466	1233	8295	-0.02455	0.00000	0.00000	-0.00008	0.00000	0.00000	0.32899	0.00000	0.00000
65467	1233	8298	0.02180	0.00000	0.00000	0.00007	0.00000	0.00000	0.30944	0.00000	0.00000
65892	1248	63680	0.24070	0.00000	0.00000	0.05477	0.00000	0.00000	0.11688	0.00000	0.00000
65893	1248	63683	0.06498	0.00000	0.00000	0.00686	0.00000	0.00000	0.27074	0.00000	0.00000
66308	1261	20697	0.82785	0.00000	0.00000	0.03763	0.00000	0.00000	0.35730	0.00000	0.00000
66309	1261	20700	0.86886	0.00000	0.00000	0.34906	0.00000	0.00000	0.44516	0.00000	0.00000
66378	1263	35513	0.74203	0.00000	0.00000	0.15273	0.00000	0.00000	0.23154	0.00000	0.00000
66463	1265	45864	0.88395	0.00000	0.00000	0.48570	0.00000	0.00000	0.56964	0.00000	0.00000
66464	1265	45867	-0.00372	0.00000	0.00000	-0.00001	0.00000	0.00000	0.27480	0.00000	0.00000
66929	1280	6237	0.92354	0.00000	0.00000	0.48917	0.00000	0.00000	0.54790	0.00000	0.00000
66981	1281	18631	-0.01739	0.00000	0.00000	-0.00004	0.00000	0.00000	0.24680	0.00000	0.00000
66982	1281	18634	0.85170	0.00000	0.00000	0.46930	0.00000	0.00000	0.56214	0.00000	0.00000
67003	1281	42660	0.63121	0.00000	0.00000	0.09173	0.00000	0.00000	0.28595	0.00000	0.00000
67005	1281	42663	0.02408	0.00000	0.00000	0.00033	0.00000	0.00000	0.28506	0.00000	0.00000
67039	1282	37309	-0.03055	0.00000	0.00000	-0.00010	0.00000	0.00000	0.27728	0.00000	0.00000
67040	1282	37312	0.00562	0.00000	0.00000	0.00002	0.00000	0.00000	0.01581	0.00000	0.00000
67245	1289	64037	0.94491	0.00000	0.00000	0.38938	0.00000	0.00000	0.59647	0.00000	0.00000
67246	1289	64040	-0.00481	0.00000	0.00000	-0.00004	0.00000	0.00000	0.41259	0.00000	0.00000
67468	1296	51870	-0.01406	0.00000	0.00000	-0.00019	0.00000	0.00000	-nan	0.00000	0.00000
67505	1297	39634	0.83360	0.00000	0.00000	0.21727	0.00000	0.00000	0.26376	0.00000	0.00000
67506	1297	39637	0.93957	0.00000	0.00000	0.43439	0.00000	0.00000	0.44036	0.00000	0.00000
