# Population 15TX	E29,E30,F85,F86,F87,F88,G01_rep,G2,G43,G44,G45,G46,G85,G86,G87,G88
# Population 16TX	F54,F65,F66,G13,G14,G15,G16,G3,G4,G57,G58,G59,G60,G73,G74,G76,G77,G78
# Population 18TX	G53,G54,G55,G56,G65,G66,G67,G68,G71,G72,G94,H41,H42,H63,H64
# Population 19TX	H1,H2,H3,H33,H34,H35,H36,H47,H48,H49,H50,H55,H56,H57,H58
# Population 20NM	G23,G24,G25,G26,G35,G36,G37,G38,G49,G50,G52,G61,G62,G63,G64,G69,G70
# Population 21NM	G31,G32,G33,G34,G39,G40,G41_rep,G42,G83,G84,H25,H26,H27,H28
# Population 26NM	F83,F84,F93,F94,F95,F96,G10,G11,G12,G9,H12,H21,H22,H23,H24,H70,H71,H72
# Population 27NM	F75,F76,F77,F78,G19,G20,G21,G22,G27,G28,G29,G30,G79,G80,G81,G82,H17,H18,H19,H20
# Population 28NM	F89,F90,F92,G6,H10,H67,H68,H9
# Population 37CR	D46,D47,D48,D71_rep,D72
# Population 38CR	D1,D2,D3,D4,D49,D50,D51,D52,D73,D75,D76
# Population 39CR	D5,D53,D54,D55,D56,D6,D7,D77,D78,D79,D8,D80
# Population 41CR	D12,D13,D15_rep,D16,D41,D42,D43,D44,D57,D58,D59,D60,D81,D82,D83,D84
# Population 43GR	D17,D18,D19,D20,D33,D34,D35,D61,D62,D63,D64,D85,D86,D87,D88
# Population 44GR	D21,D22,D23,D24_rep,D27,D37,D38,D39,D40,D65_rep,D89,D90,D91,D92,D93,D94
# Population 47TX	N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N24,N25,N26,N27,N28,N3,N4,N5,N6,N7,N8,N9
# Population 49TX	L1,L10,L11,L12,L13,L14,L15,L16,L17,L18_rep,L19,L2,L20,L21,L22,L23,L24,L26,L27,L28,L3,L4,L5,L6,L7,L8,L9_rep
# Population 50TX	K1,K2,K3,K32,K33,K34,K4,K5
# Population 51TX	J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27
# Population 52TX	S1,S11_rep,S12,S13,S15,S16,S17,S18,S19,S2,S20,S21,S22,S23,S24,S3,S4,S6,S7,S8,S9
# Population 6KS	F29,F30,F41,F42,F43,F44,F63,F64,G48_rep
# Population 8OK	F33,F34,F35,F36,F45,F46,F47,F48,F55,F56,F57,F58,F67,F68,F69,F70,F79,F80,F81,F82
# Population CARINA_LAB	Q1,Q11,Q12,Q13,Q14,Q15,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9
# Population SUB_LAB	R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R2,R20,R3,R5,R6,R7,R9
# Group defaultgrp	15TX,16TX,18TX,19TX,20NM,21NM,26NM,27NM,28NM,37CR,38CR,39CR,41CR,43GR,44GR,47TX,49TX,50TX,51TX,52TX,6KS,8OK,CARINA_LAB,SUB_LAB
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
49488	780	74842	0.92863	0.00000	0.00000	0.40821	0.00000	0.00000	0.42957	0.00000	0.00000
49733	786	17026	0.00916	0.00000	0.00000	0.00004	0.00000	0.00000	0.12314	0.00000	0.00000
49734	786	17029	0.67375	0.00000	0.00000	0.22176	0.00000	0.00000	0.35268	0.00000	0.00000
49945	791	7086	0.89058	0.00000	0.00000	0.37555	0.00000	0.00000	0.41745	0.00000	0.00000
49946	791	7089	0.79907	0.00000	0.00000	0.22548	0.00000	0.00000	0.38144	0.00000	0.00000
50295	800	87137	0.92395	0.00000	0.00000	0.38625	0.00000	0.00000	0.42634	0.00000	0.00000
50296	800	87140	0.03353	0.00000	0.00000	0.00025	0.00000	0.00000	0.05342	0.00000	0.00000
50304	801	10762	0.28245	0.00000	0.00000	0.17325	0.00000	0.00000	0.30522	0.00000	0.00000
50305	801	10765	-0.01636	0.00000	0.00000	-0.00152	0.00000	0.00000	0.17992	0.00000	0.00000
50328	801	42003	1.00000	0.00000	0.00000	0.04042	0.00000	0.00000	0.29903	0.00000	0.00000
50591	808	52772	0.83613	0.00000	0.00000	0.35036	0.00000	0.00000	0.58983	0.00000	0.00000
50668	810	32201	0.14314	0.00000	0.00000	0.00041	0.00000	0.00000	0.03245	0.00000	0.00000
50669	810	32204	0.17452	0.00000	0.00000	0.00367	0.00000	0.00000	0.20686	0.00000	0.00000
50744	812	11361	0.89352	0.00000	0.00000	0.38742	0.00000	0.00000	0.42572	0.00000	0.00000
50745	812	11364	0.85988	0.00000	0.00000	0.36809	0.00000	0.00000	0.40612	0.00000	0.00000
50864	815	6934	0.61129	0.00000	0.00000	0.18185	0.00000	0.00000	0.21373	0.00000	0.00000
50830	814	34698	0.03382	0.00000	0.00000	0.00050	0.00000	0.00000	0.01199	0.00000	0.00000
50903	816	18615	-0.02725	0.00000	0.00000	-0.00029	0.00000	0.00000	0.26792	0.00000	0.00000
50975	817	73384	0.54627	0.00000	0.00000	0.01147	0.00000	0.00000	0.32677	0.00000	0.00000
51227	822	39302	0.10854	0.00000	0.00000	0.01016	0.00000	0.00000	0.03140	0.00000	0.00000
51228	822	39305	0.14238	0.00000	0.00000	0.00053	0.00000	0.00000	0.39876	0.00000	0.00000
51276	823	65287	0.04647	0.00000	0.00000	0.00023	0.00000	0.00000	0.04890	0.00000	0.00000
51277	823	65290	0.92761	0.00000	0.00000	0.38508	0.00000	0.00000	0.42371	0.00000	0.00000
51688	834	27778	0.01480	0.00000	0.00000	0.00029	0.00000	0.00000	0.00195	0.00000	0.00000
51689	834	27781	0.07042	0.00000	0.00000	0.00357	0.00000	0.00000	0.11441	0.00000	0.00000
51746	835	51625	0.92467	0.00000	0.00000	0.27829	0.00000	0.00000	0.42744	0.00000	0.00000
51747	835	51628	0.96270	0.00000	0.00000	0.36447	0.00000	0.00000	0.40868	0.00000	0.00000
52005	843	22125	-0.02018	0.00000	0.00000	-0.00007	0.00000	0.00000	0.15190	0.00000	0.00000
52065	844	75183	0.09561	0.00000	0.00000	0.00289	0.00000	0.00000	0.17267	0.00000	0.00000
52416	852	86555	0.19288	0.00000	0.00000	0.02403	0.00000	0.00000	0.06731	0.00000	0.00000
52417	852	86558	0.95511	0.00000	0.00000	0.39071	0.00000	0.00000	0.42748	0.00000	0.00000
52525	855	57654	0.06611	0.00000	0.00000	0.00022	0.00000	0.00000	0.19611	0.00000	0.00000
52527	855	57657	0.04954	0.00000	0.00000	0.00092	0.00000	0.00000	0.07108	0.00000	0.00000
52824	864	15417	-0.01598	0.00000	0.00000	-0.00015	0.00000	0.00000	0.32999	0.00000	0.00000
52826	864	15420	0.24592	0.00000	0.00000	0.00197	0.00000	0.00000	0.38755	0.00000	0.00000
53169	871	14924	-0.01920	0.00000	0.00000	-0.00009	0.00000	0.00000	0.30301	0.00000	0.00000
53170	871	14927	0.80581	0.00000	0.00000	0.42173	0.00000	0.00000	0.52723	0.00000	0.00000
53253	872	67401	0.66739	0.00000	0.00000	0.18824	0.00000	0.00000	0.34601	0.00000	0.00000
53254	872	67404	0.05014	0.00000	0.00000	0.00148	0.00000	0.00000	0.08487	0.00000	0.00000
53332	875	13099	1.00000	0.00000	0.00000	0.00881	0.00000	0.00000	0.33926	0.00000	0.00000
53333	875	13102	0.96663	0.00000	0.00000	0.40564	0.00000	0.00000	0.44177	0.00000	0.00000
54272	900	35846	0.16803	0.00000	0.00000	0.00126	0.00000	0.00000	0.11725	0.00000	0.00000
53955	892	84474	0.00969	0.00000	0.00000	0.00004	0.00000	0.00000	0.38351	0.00000	0.00000
54512	906	46256	-0.01855	0.00000	0.00000	-0.00007	0.00000	0.00000	0.34088	0.00000	0.00000
54513	906	46259	0.06429	0.00000	0.00000	0.01443	0.00000	0.00000	0.40107	0.00000	0.00000
54630	909	31111	0.01775	0.00000	0.00000	0.00019	0.00000	0.00000	0.24059	0.00000	0.00000
54632	909	31114	0.04372	0.00000	0.00000	0.00040	0.00000	0.00000	0.29558	0.00000	0.00000
54850	915	60949	0.00658	0.00000	0.00000	0.00002	0.00000	0.00000	0.02858	0.00000	0.00000
54700	911	84328	0.95105	0.00000	0.00000	0.31994	0.00000	0.00000	0.35450	0.00000	0.00000
55001	919	66926	0.06515	0.00000	0.00000	0.00183	0.00000	0.00000	0.00310	0.00000	0.00000
55002	919	66929	0.94706	0.00000	0.00000	0.38945	0.00000	0.00000	0.42873	0.00000	0.00000
55125	923	24240	0.67858	0.00000	0.00000	0.03150	0.00000	0.00000	0.35963	0.00000	0.00000
55643	938	45149	0.83087	0.00000	0.00000	0.37002	0.00000	0.00000	0.54868	0.00000	0.00000
55554	935	55113	0.00683	0.00000	0.00000	0.00003	0.00000	0.00000	0.42801	0.00000	0.00000
55914	946	44991	0.73399	0.00000	0.00000	0.27134	0.00000	0.00000	0.28233	0.00000	0.00000
55915	946	44994	-0.00216	0.00000	0.00000	-0.00001	0.00000	0.00000	0.00097	0.00000	0.00000
55709	940	80967	0.73876	0.00000	0.00000	0.22876	0.00000	0.00000	0.31223	0.00000	0.00000
56131	952	74003	-0.00224	0.00000	0.00000	-0.00001	0.00000	0.00000	0.39093	0.00000	0.00000
56132	952	74006	0.44062	0.00000	0.00000	0.03411	0.00000	0.00000	0.27806	0.00000	0.00000
56139	953	1262	1.00000	0.00000	0.00000	0.02202	0.00000	0.00000	0.30645	0.00000	0.00000
56163	953	29138	0.47803	0.00000	0.00000	0.15193	0.00000	0.00000	0.48085	0.00000	0.00000
56164	953	29141	1.00000	0.00000	0.00000	0.01490	0.00000	0.00000	0.35327	0.00000	0.00000
56337	958	19521	-0.00842	0.00000	0.00000	-0.00014	0.00000	0.00000	0.09127	0.00000	0.00000
56338	958	19524	0.84239	0.00000	0.00000	0.26512	0.00000	0.00000	0.33702	0.00000	0.00000
56377	959	24609	-0.01653	0.00000	0.00000	-0.00005	0.00000	0.00000	0.01253	0.00000	0.00000
56396	959	70466	0.59505	0.00000	0.00000	0.00825	0.00000	0.00000	0.24031	0.00000	0.00000
56397	959	70469	-0.01788	0.00000	0.00000	-0.00012	0.00000	0.00000	0.19664	0.00000	0.00000
56479	961	50088	0.95607	0.00000	0.00000	0.29933	0.00000	0.00000	0.37092	0.00000	0.00000
56679	965	74918	0.12921	0.00000	0.00000	0.00115	0.00000	0.00000	0.26200	0.00000	0.00000
56680	965	74921	0.02907	0.00000	0.00000	0.00041	0.00000	0.00000	0.08666	0.00000	0.00000
56869	970	33697	0.89746	0.00000	0.00000	0.32865	0.00000	0.00000	0.33405	0.00000	0.00000
56870	970	33700	0.21423	0.00000	0.00000	0.00239	0.00000	0.00000	0.15854	0.00000	0.00000
57079	976	50644	-0.00642	0.00000	0.00000	-0.00003	0.00000	0.00000	0.35835	0.00000	0.00000
57149	978	52307	0.78943	0.00000	0.00000	0.40709	0.00000	0.00000	0.60559	0.00000	0.00000
57211	980	10530	0.69977	0.00000	0.00000	0.27275	0.00000	0.00000	0.47295	0.00000	0.00000
57454	986	79873	0.07129	0.00000	0.00000	0.00064	0.00000	0.00000	0.00793	0.00000	0.00000
57455	986	79876	0.84913	0.00000	0.00000	0.45792	0.00000	0.00000	0.49334	0.00000	0.00000
57468	987	15642	0.05994	0.00000	0.00000	0.00118	0.00000	0.00000	0.19819	0.00000	0.00000
57469	987	15645	-0.03849	0.00000	0.00000	-0.00039	0.00000	0.00000	0.29213	0.00000	0.00000
57486	987	61956	0.48728	0.00000	0.00000	0.10137	0.00000	0.00000	0.13893	0.00000	0.00000
57945	1001	29410	0.06840	0.00000	0.00000	0.00211	0.00000	0.00000	0.39386	0.00000	0.00000
57782	996	41555	0.19186	0.00000	0.00000	0.00354	0.00000	0.00000	0.28494	0.00000	0.00000
58066	1005	5237	0.87701	0.00000	0.00000	0.21393	0.00000	0.00000	0.26103	0.00000	0.00000
58067	1005	5240	0.95537	0.00000	0.00000	0.32872	0.00000	0.00000	0.39549	0.00000	0.00000
58076	1005	12874	0.81207	0.00000	0.00000	0.01613	0.00000	0.00000	0.37633	0.00000	0.00000
58077	1005	12877	0.66602	0.00000	0.00000	0.04165	0.00000	0.00000	0.37282	0.00000	0.00000
58088	1005	34636	0.04566	0.00000	0.00000	0.00042	0.00000	0.00000	0.02626	0.00000	0.00000
58089	1005	34639	0.03847	0.00000	0.00000	0.00022	0.00000	0.00000	0.00891	0.00000	0.00000
58726	1024	27227	1.00000	0.00000	0.00000	0.01600	0.00000	0.00000	0.38824	0.00000	0.00000
58727	1024	27230	0.19820	0.00000	0.00000	0.00395	0.00000	0.00000	0.37588	0.00000	0.00000
58896	1028	17983	0.48133	0.00000	0.00000	0.00496	0.00000	0.00000	0.13205	0.00000	0.00000
58897	1028	17986	0.02683	0.00000	0.00000	0.00009	0.00000	0.00000	0.04959	0.00000	0.00000
59067	1032	75983	0.00169	0.00000	0.00000	0.00010	0.00000	0.00000	0.03781	0.00000	0.00000
59068	1032	75986	0.88505	0.00000	0.00000	0.44499	0.00000	0.00000	0.49616	0.00000	0.00000
59658	1052	68387	-0.01275	0.00000	0.00000	-0.00003	0.00000	0.00000	0.00062	0.00000	0.00000
59659	1052	68390	0.73332	0.00000	0.00000	0.06057	0.00000	0.00000	0.09733	0.00000	0.00000
59566	1049	77587	0.58150	0.00000	0.00000	0.02339	0.00000	0.00000	0.37644	0.00000	0.00000
59959	1063	2232	-0.01643	0.00000	0.00000	-0.00006	0.00000	0.00000	0.07736	0.00000	0.00000
60118	1066	58851	-0.00261	0.00000	0.00000	-0.00001	0.00000	0.00000	0.19126	0.00000	0.00000
60386	1074	31319	0.07250	0.00000	0.00000	0.00053	0.00000	0.00000	0.17279	0.00000	0.00000
60387	1074	31322	0.11467	0.00000	0.00000	0.00787	0.00000	0.00000	0.19526	0.00000	0.00000
60832	1088	35716	0.93120	0.00000	0.00000	0.46417	0.00000	0.00000	0.60936	0.00000	0.00000
61093	1097	37085	-0.01931	0.00000	0.00000	-0.00007	0.00000	0.00000	0.37630	0.00000	0.00000
61116	1098	19316	0.90091	0.00000	0.00000	0.15448	0.00000	0.00000	0.34304	0.00000	0.00000
61117	1098	19319	1.00000	0.00000	0.00000	0.02702	0.00000	0.00000	0.35419	0.00000	0.00000
61135	1098	30628	0.10468	0.00000	0.00000	0.00910	0.00000	0.00000	0.36817	0.00000	0.00000
61136	1098	30631	0.82853	0.00000	0.00000	0.17499	0.00000	0.00000	0.33350	0.00000	0.00000
61274	1102	19135	0.00536	0.00000	0.00000	0.00002	0.00000	0.00000	0.37723	0.00000	0.00000
61323	1103	55145	-0.04170	0.00000	0.00000	-0.04325	0.00000	0.00000	0.04920	0.00000	0.00000
61324	1103	55148	0.77549	0.00000	0.00000	0.45439	0.00000	0.00000	0.44982	0.00000	0.00000
61648	1113	1121	0.01779	0.00000	0.00000	0.00007	0.00000	0.00000	0.08187	0.00000	0.00000
61649	1113	1124	0.83950	0.00000	0.00000	0.44036	0.00000	0.00000	0.36127	0.00000	0.00000
61693	1114	22825	1.00000	0.00000	0.00000	0.00776	0.00000	0.00000	0.37677	0.00000	0.00000
61694	1114	22828	0.84358	0.00000	0.00000	0.38299	0.00000	0.00000	0.59466	0.00000	0.00000
61733	1115	43382	0.96381	0.00000	0.00000	0.45540	0.00000	0.00000	0.49219	0.00000	0.00000
61734	1115	43385	0.63847	0.00000	0.00000	0.01937	0.00000	0.00000	0.38720	0.00000	0.00000
61873	1120	31360	0.32369	0.00000	0.00000	0.05027	0.00000	0.00000	0.16957	0.00000	0.00000
61874	1120	31363	0.14436	0.00000	0.00000	0.01396	0.00000	0.00000	0.06021	0.00000	0.00000
62266	1133	8135	0.01217	0.00000	0.00000	0.00035	0.00000	0.00000	0.06689	0.00000	0.00000
62318	1134	16811	0.10858	0.00000	0.00000	0.00700	0.00000	0.00000	0.05260	0.00000	0.00000
62653	1146	2974	0.06354	0.00000	0.00000	0.05473	0.00000	0.00000	0.52325	0.00000	0.00000
62814	1149	65811	0.49602	0.00000	0.00000	0.02667	0.00000	0.00000	0.03700	0.00000	0.00000
63480	1174	15226	-0.00258	0.00000	0.00000	-0.00001	0.00000	0.00000	0.06729	0.00000	0.00000
63481	1174	15229	-0.01117	0.00000	0.00000	-0.00003	0.00000	0.00000	0.02066	0.00000	0.00000
63686	1180	14188	0.92865	0.00000	0.00000	0.41184	0.00000	0.00000	0.40130	0.00000	0.00000
63687	1180	14191	0.11419	0.00000	0.00000	0.00119	0.00000	0.00000	0.07963	0.00000	0.00000
64245	1195	11117	0.02965	0.00000	0.00000	0.00498	0.00000	0.00000	0.00785	0.00000	0.00000
64246	1195	11120	0.77993	0.00000	0.00000	0.44533	0.00000	0.00000	0.44521	0.00000	0.00000
64406	1200	28680	0.03366	0.00000	0.00000	0.00059	0.00000	0.00000	0.09922	0.00000	0.00000
64407	1200	28683	-0.01250	0.00000	0.00000	-0.00027	0.00000	0.00000	0.01091	0.00000	0.00000
64640	1209	39695	0.58520	0.00000	0.00000	0.31700	0.00000	0.00000	0.27734	0.00000	0.00000
64676	1210	59455	0.85461	0.00000	0.00000	0.38400	0.00000	0.00000	0.60260	0.00000	0.00000
64677	1210	59458	0.03699	0.00000	0.00000	0.00138	0.00000	0.00000	-nan	0.00000	0.00000
64989	1220	52919	0.19551	0.00000	0.00000	0.06600	0.00000	0.00000	0.10531	0.00000	0.00000
64990	1220	52922	0.02619	0.00000	0.00000	0.00051	0.00000	0.00000	0.06607	0.00000	0.00000
65012	1221	21642	0.02116	0.00000	0.00000	0.00015	0.00000	0.00000	0.04312	0.00000	0.00000
65013	1221	21645	0.69334	0.00000	0.00000	0.34338	0.00000	0.00000	0.38101	0.00000	0.00000
65157	1225	8691	0.01626	0.00000	0.00000	0.00025	0.00000	0.00000	0.02115	0.00000	0.00000
65126	1223	69052	0.26526	0.00000	0.00000	0.01132	0.00000	0.00000	0.33387	0.00000	0.00000
65210	1226	23196	0.09836	0.00000	0.00000	0.04638	0.00000	0.00000	0.07056	0.00000	0.00000
65211	1226	23199	0.67231	0.00000	0.00000	0.20333	0.00000	0.00000	0.22604	0.00000	0.00000
65247	1227	35973	-0.03069	0.00000	0.00000	-0.01429	0.00000	0.00000	0.04062	0.00000	0.00000
65248	1227	35976	0.61916	0.00000	0.00000	0.36854	0.00000	0.00000	0.36900	0.00000	0.00000
65444	1233	8298	0.72556	0.00000	0.00000	0.02826	0.00000	0.00000	0.39317	0.00000	0.00000
65869	1248	63680	0.96013	0.00000	0.00000	0.38692	0.00000	0.00000	0.42608	0.00000	0.00000
65870	1248	63683	0.82428	0.00000	0.00000	0.37562	0.00000	0.00000	0.58056	0.00000	0.00000
66284	1261	20697	0.20406	0.00000	0.00000	0.00429	0.00000	0.00000	0.40574	0.00000	0.00000
66354	1263	35513	0.70136	0.00000	0.00000	0.42804	0.00000	0.00000	0.42955	0.00000	0.00000
66440	1265	45867	-0.01360	0.00000	0.00000	-0.00038	0.00000	0.00000	0.35675	0.00000	0.00000
66905	1280	6237	0.04924	0.00000	0.00000	0.00097	0.00000	0.00000	0.25668	0.00000	0.00000
66957	1281	18631	0.61132	0.00000	0.00000	0.02680	0.00000	0.00000	0.37351	0.00000	0.00000
66958	1281	18634	0.83268	0.00000	0.00000	0.02787	0.00000	0.00000	0.36806	0.00000	0.00000
66979	1281	42660	0.01234	0.00000	0.00000	0.00040	0.00000	0.00000	0.30465	0.00000	0.00000
66981	1281	42663	0.63638	0.00000	0.00000	0.02568	0.00000	0.00000	0.32533	0.00000	0.00000
67015	1282	37309	0.11476	0.00000	0.00000	0.00207	0.00000	0.00000	0.19261	0.00000	0.00000
67016	1282	37312	-0.00040	0.00000	0.00000	-0.00005	0.00000	0.00000	0.21757	0.00000	0.00000
67221	1289	64037	0.00638	0.00000	0.00000	0.00002	0.00000	0.00000	0.02036	0.00000	0.00000
67222	1289	64040	0.00786	0.00000	0.00000	0.00005	0.00000	0.00000	0.01711	0.00000	0.00000
67481	1297	39634	0.19925	0.00000	0.00000	0.01058	0.00000	0.00000	0.01795	0.00000	0.00000
67482	1297	39637	0.05317	0.00000	0.00000	0.00045	0.00000	0.00000	0.06569	0.00000	0.00000
67817	1308	12494	-0.01502	0.00000	0.00000	-0.00006	0.00000	0.00000	0.40078	0.00000	0.00000
67892	1310	31751	0.66210	0.00000	0.00000	0.21859	0.00000	0.00000	0.23549	0.00000	0.00000
68086	1317	9289	0.13213	0.00000	0.00000	0.03982	0.00000	0.00000	0.27652	0.00000	0.00000
68189	1320	54349	0.91096	0.00000	0.00000	0.36980	0.00000	0.00000	0.41656	0.00000	0.00000
68190	1320	54352	0.95060	0.00000	0.00000	0.35776	0.00000	0.00000	0.40877	0.00000	0.00000
68257	1323	37572	1.00000	0.00000	0.00000	0.01112	0.00000	0.00000	0.29590	0.00000	0.00000
68216	1321	53842	0.80544	0.00000	0.00000	0.26182	0.00000	0.00000	0.55105	0.00000	0.00000
68310	1325	8527	0.03014	0.00000	0.00000	0.00148	0.00000	0.00000	0.27984	0.00000	0.00000
68384	1326	49274	0.01600	0.00000	0.00000	0.00017	0.00000	0.00000	0.31285	0.00000	0.00000
68385	1326	49277	1.00000	0.00000	0.00000	0.00832	0.00000	0.00000	0.38678	0.00000	0.00000
68411	1328	10379	0.00257	0.00000	0.00000	0.00002	0.00000	0.00000	0.03032	0.00000	0.00000
68412	1328	10382	0.10538	0.00000	0.00000	0.00127	0.00000	0.00000	0.05907	0.00000	0.00000
68481	1331	17303	0.72982	0.00000	0.00000	0.28847	0.00000	0.00000	0.51740	0.00000	0.00000
68482	1331	17306	-0.00681	0.00000	0.00000	-0.00003	0.00000	0.00000	0.38564	0.00000	0.00000
68547	1333	43994	0.86139	0.00000	0.00000	0.49402	0.00000	0.00000	-nan	0.00000	0.00000
69119	1353	9145	0.13310	0.00000	0.00000	0.01714	0.00000	0.00000	0.01440	0.00000	0.00000
69120	1353	9148	0.74836	0.00000	0.00000	0.09837	0.00000	0.00000	0.13746	0.00000	0.00000
69020	1350	10582	0.05363	0.00000	0.00000	0.00072	0.00000	0.00000	0.05266	0.00000	0.00000
69153	1354	2832	0.21043	0.00000	0.00000	0.03751	0.00000	0.00000	0.07792	0.00000	0.00000
69157	1354	7319	0.61314	0.00000	0.00000	0.17136	0.00000	0.00000	0.26018	0.00000	0.00000
69158	1354	7322	-0.00279	0.00000	0.00000	-0.00003	0.00000	0.00000	0.01104	0.00000	0.00000
69180	1354	45819	0.03280	0.00000	0.00000	0.00015	0.00000	0.00000	-nan	0.00000	0.00000
69647	1370	28103	-0.01491	0.00000	0.00000	-0.00016	0.00000	0.00000	0.38848	0.00000	0.00000
69648	1370	28106	0.93724	0.00000	0.00000	0.37450	0.00000	0.00000	0.41305	0.00000	0.00000
69275	1357	56501	1.00000	0.00000	0.00000	0.01523	0.00000	0.00000	0.35880	0.00000	0.00000
70043	1386	5957	0.00520	0.00000	0.00000	0.00013	0.00000	0.00000	0.18336	0.00000	0.00000
70436	1400	41175	-0.01097	0.00000	0.00000	-0.00008	0.00000	0.00000	0.40020	0.00000	0.00000
70622	1407	272	0.70327	0.00000	0.00000	0.42745	0.00000	0.00000	0.49093	0.00000	0.00000
70754	1412	53277	0.37631	0.00000	0.00000	0.03887	0.00000	0.00000	0.39792	0.00000	0.00000
71025	1422	3432	-0.00365	0.00000	0.00000	-0.00005	0.00000	0.00000	0.00653	0.00000	0.00000
71038	1422	35681	0.04478	0.00000	0.00000	0.00082	0.00000	0.00000	0.01933	0.00000	0.00000
70835	1415	46230	-0.00558	0.00000	0.00000	-0.00002	0.00000	0.00000	0.37774	0.00000	0.00000
71076	1423	38292	0.75007	0.00000	0.00000	0.32646	0.00000	0.00000	0.34673	0.00000	0.00000
71077	1423	38295	0.84236	0.00000	0.00000	0.47668	0.00000	0.00000	0.46458	0.00000	0.00000
71141	1425	57300	0.07484	0.00000	0.00000	0.00747	0.00000	0.00000	0.40558	0.00000	0.00000
71142	1425	57303	0.04303	0.00000	0.00000	0.00162	0.00000	0.00000	0.38777	0.00000	0.00000
71615	1442	27364	0.88980	0.00000	0.00000	0.31709	0.00000	0.00000	0.35119	0.00000	0.00000
71616	1442	27367	0.89222	0.00000	0.00000	0.19154	0.00000	0.00000	0.36206	0.00000	0.00000
71655	1443	28176	0.81937	0.00000	0.00000	0.36671	0.00000	0.00000	0.38900	0.00000	0.00000
71675	1443	28581	0.81716	0.00000	0.00000	0.30275	0.00000	0.00000	0.35499	0.00000	0.00000
71731	1445	3071	0.39885	0.00000	0.00000	0.04228	0.00000	0.00000	0.13875	0.00000	0.00000
71762	1445	49069	0.68387	0.00000	0.00000	0.07856	0.00000	0.00000	0.08853	0.00000	0.00000
71981	1452	39224	-0.00824	0.00000	0.00000	-0.00002	0.00000	0.00000	0.00030	0.00000	0.00000
71982	1452	39227	-0.00191	0.00000	0.00000	-0.00002	0.00000	0.00000	0.00296	0.00000	0.00000
71844	1447	63891	0.14909	0.00000	0.00000	0.01184	0.00000	0.00000	0.01694	0.00000	0.00000
72363	1466	27193	0.66701	0.00000	0.00000	0.30464	0.00000	0.00000	0.22772	0.00000	0.00000
72280	1463	60369	1.00000	0.00000	0.00000	0.01696	0.00000	0.00000	0.32380	0.00000	0.00000
72518	1471	37907	0.96081	0.00000	0.00000	0.39218	0.00000	0.00000	0.42947	0.00000	0.00000
72702	1478	49173	0.07021	0.00000	0.00000	0.00229	0.00000	0.00000	0.05464	0.00000	0.00000
72721	1479	12765	0.67004	0.00000	0.00000	0.02666	0.00000	0.00000	0.37776	0.00000	0.00000
72734	1479	35981	0.82390	0.00000	0.00000	0.29441	0.00000	0.00000	0.31751	0.00000	0.00000
72735	1479	35984	0.91549	0.00000	0.00000	0.38957	0.00000	0.00000	0.42791	0.00000	0.00000
72816	1482	47927	0.80373	0.00000	0.00000	0.29834	0.00000	0.00000	0.35055	0.00000	0.00000
72817	1482	47930	0.34704	0.00000	0.00000	0.01326	0.00000	0.00000	0.07031	0.00000	0.00000
72978	1490	27701	0.87943	0.00000	0.00000	0.47622	0.00000	0.00000	0.44536	0.00000	0.00000
72979	1490	27704	-0.00302	0.00000	0.00000	-0.00001	0.00000	0.00000	0.06704	0.00000	0.00000
73213	1500	49642	-0.00130	0.00000	0.00000	-0.00001	0.00000	0.00000	0.00202	0.00000	0.00000
73214	1500	49645	0.40602	0.00000	0.00000	0.01259	0.00000	0.00000	0.01792	0.00000	0.00000
73304	1504	10044	0.02705	0.00000	0.00000	0.00012	0.00000	0.00000	0.37201	0.00000	0.00000
73306	1504	10047	0.02452	0.00000	0.00000	0.00010	0.00000	0.00000	0.34606	0.00000	0.00000
73298	1503	58004	-0.01419	0.00000	0.00000	-0.00005	0.00000	0.00000	0.18232	0.00000	0.00000
73852	1521	33332	0.07113	0.00000	0.00000	0.00162	0.00000	0.00000	0.02373	0.00000	0.00000
73853	1521	33335	0.07169	0.00000	0.00000	0.00020	0.00000	0.00000	0.00287	0.00000	0.00000
73650	1515	55527	0.87591	0.00000	0.00000	0.25420	0.00000	0.00000	0.48165	0.00000	0.00000
74224	1534	9661	0.02234	0.00000	0.00000	0.00048	0.00000	0.00000	0.02098	0.00000	0.00000
74225	1534	9664	0.90251	0.00000	0.00000	0.46421	0.00000	0.00000	0.52929	0.00000	0.00000
74032	1526	53922	0.04945	0.00000	0.00000	0.00048	0.00000	0.00000	0.02912	0.00000	0.00000
74263	1535	33185	0.56233	0.00000	0.00000	0.21520	0.00000	0.00000	0.25754	0.00000	0.00000
74264	1535	33188	0.74733	0.00000	0.00000	0.43363	0.00000	0.00000	0.43417	0.00000	0.00000
74612	1547	555	0.01618	0.00000	0.00000	0.00009	0.00000	0.00000	0.00036	0.00000	0.00000
